ts	ps_run_id	c_run_id	branch	strict_rows	soft_rows	volatile_only	verdict
2026-05-28T06:29:32Z	26500380639	26555623973	main	64	650	false	strict
2026-05-28T06:29:32Z	26500380639	26555623973	master	52	777	false	strict
2026-05-28T07:23:29Z	26500380639	26559135602	3.0	54	696	false	strict
2026-05-28T07:23:29Z	26500380639	26559135602	4.0	51	762	false	strict
2026-05-28T07:23:29Z	26500380639	26559135602	5.0	651	438	false	strict
2026-05-28T07:23:29Z	26500380639	26559135602	6.0	56	751	false	strict
2026-05-28T07:23:29Z	26500380639	26559135602	common	0	1	true	soft
2026-05-28T07:23:29Z	26500380639	26559135602	dev	58	773	false	strict
2026-05-28T07:23:29Z	26500380639	26559135602	main	65	650	false	strict
2026-05-28T07:23:29Z	26500380639	26559135602	master	53	776	false	strict
2026-05-28T17:15:23Z	26500380639	26587976465	3.0	55	690	false	strict
2026-05-28T17:15:23Z	26500380639	26587976465	4.0	51	760	false	strict
2026-05-28T17:15:23Z	26500380639	26587976465	5.0	652	435	false	strict
2026-05-28T17:15:23Z	26500380639	26587976465	6.0	57	748	false	strict
2026-05-28T17:15:23Z	26500380639	26587976465	common	0	1	true	soft
2026-05-28T17:15:23Z	26500380639	26587976465	dev	59	770	false	strict
2026-05-28T17:15:23Z	26500380639	26587976465	main	66	647	false	strict
2026-05-28T17:15:23Z	26500380639	26587976465	master	54	773	false	strict
2026-05-28T18:04:55Z	26590856963	26592213306	3.0	34	711	false	strict
2026-05-28T20:10:51Z	26598817550	26599072620	3.0	919	0	false	strict
2026-05-29T06:10:11Z	26500380639	26619789210	3.0	59	686	false	strict
2026-05-29T06:10:11Z	26500380639	26619789210	4.0	58	753	false	strict
2026-05-29T06:10:11Z	26500380639	26619789210	5.0	655	433	false	strict
2026-05-29T06:10:11Z	26500380639	26619789210	6.0	64	741	false	strict
2026-05-29T06:10:11Z	26500380639	26619789210	common	0	1	true	soft
2026-05-29T06:10:11Z	26500380639	26619789210	dev	66	763	false	strict
2026-05-29T06:10:11Z	26500380639	26619789210	main	72	640	false	strict
2026-05-29T06:10:11Z	26500380639	26619789210	master	63	765	false	strict
2026-05-29T14:50:25Z	26627758650	26631141435	3.0	32	713	false	strict
2026-05-29T14:50:25Z	26627758650	26631141435	4.0	40	771	false	strict
2026-05-29T14:50:25Z	26627758650	26631141435	5.0	45	646	false	strict
2026-05-29T14:50:25Z	26627758650	26631141435	6.0	46	758	false	strict
2026-05-29T14:50:25Z	26627758650	26631141435	common	0	1	true	soft
2026-05-29T14:50:25Z	26627758650	26631141435	dev	38	788	false	strict
2026-05-29T14:50:26Z	26627758650	26631141435	main	48	663	false	strict
2026-05-29T14:50:26Z	26627758650	26631141435	master	40	787	false	strict
2026-05-29T15:14:12Z	26644749360	26645037684	3.0	919	0	false	strict
2026-05-29T17:48:23Z	26644749360	26652979914	3.0	1	0	false	strict
