Spec,Source0 original,Modified Source0 for url health check,UrlHealth,UpdateAvailable,UpdateURL,HealthUpdateURL,Name,SHAName,UpdateDownloadName
abseil-cpp.spec,https://github.com/abseil/abseil-cpp/archive/%{version}/%{name}-%{version}.tar.gz,https://github.com/abseil/abseil-cpp/archive/20230125.3/abseil-cpp-20230125.3.tar.gz,200,20250127.0,https://github.com/abseil/abseil-cpp/archive/20250127.0/abseil-cpp-20250127.0.tar.gz,200,abseil-cpp,%{name},abseil-cpp-20250127.0.tar.gz
acl.spec,http://download.savannah.gnu.org/releases/acl/%{name}-%{version}.tar.gz,http://download.savannah.gnu.org/releases/acl/acl-2.2.53.tar.gz,0,Warning: Manufacturer may changed version packaging format.,http://download.savannah.gnu.org/releases/acl/acl-2_3_2.tar.gz,0,acl,%{name},
aide.spec,https://github.com/aide/aide/releases/download/%{version}/%{name}-%{version}.tar.gz,https://github.com/aide/aide/archive/refs/tags/v0.17.4.tar.gz,200,0.18.8,https://github.com/aide/aide/archive/refs/tags/v0.18.8.tar.gz,200,aide,%{name},aide-0.18.8.tar.gz
alsa-lib.spec,ftp://ftp.alsa-project.org/pub/lib/%{name}-%{version}.tar.bz2,https://www.alsa-project.org/files/pub/lib/alsa-lib-1.2.3.2.tar.bz2,200,1.2.13,https://www.alsa-project.org/files/pub/lib/alsa-lib-1.2.13.tar.bz2,200,alsa-lib,alsa-lib,alsa-lib-1.2.13.tar.bz2
alsa-utils.spec,ftp://ftp.alsa-project.org/pub/utils/%{name}-%{version}.tar.bz2,https://www.alsa-project.org/files/pub/utils/alsa-utils-1.2.3.tar.bz2,200,1.2.13,https://www.alsa-project.org/files/pub/utils/alsa-utils-1.2.13.tar.bz2,200,alsa-utils,alsa-utils,alsa-utils-1.2.13.tar.bz2
amdvlk.spec,https://github.com/GPUOpen-Drivers/AMDVLK/archive/refs/tags/%{name}-%{version}.tar.xz,https://github.com/GPUOpen-Drivers/AMDVLK/archive/refs/tags/v-2023.Q1.3.tar.xz,200,Warning: Manufacturer may changed version packaging format.,https://github.com/GPUOpen-Drivers/AMDVLK/archive/refs/tags/amdvlk-2025_q1_1.tar.xz,404,amdvlk,%{name},
ansible.spec,https://github.com/ansible/ansible/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/ansible/ansible/archive/refs/tags/v2.14.12.tar.gz,200,2.18.2,https://github.com/ansible/ansible/archive/refs/tags/v2.18.2.tar.gz,200,ansible,%{name},ansible-2.18.2.tar.gz
ansible-community-general.spec,https://github.com/ansible-collections/community.general/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/ansible-collections/community.general/archive/refs/tags/5.6.0.tar.gz,200,10.3.0,https://github.com/ansible-collections/community.general/archive/refs/tags/10.3.0.tar.gz,200,ansible-community-general,%{name}-%{version},ansible-community-general-10.3.0.tar.gz
ansible-posix.spec,https://github.com/ansible-collections/ansible.posix/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/ansible-collections/ansible.posix/archive/refs/tags/1.4.0.tar.gz,200,2.0.0,https://github.com/ansible-collections/ansible.posix/archive/refs/tags/2.0.0.tar.gz,200,ansible-posix,%{name}-%{version},ansible-posix-2.0.0.tar.gz
ant-contrib.spec,https://packages.vmware.com/photon/photon_sources/1.0/%{name}-%{version}-src.tar.gz,https://packages.vmware.com/photon/photon_sources/1.0/ant-contrib-1.0b3-src.tar.gz,200,Info: Source0 contains a VMware internal url address.,,,ant-contrib,%{name},
apache-ant.spec,http://apache.mirrors.lucidnetworks.net//ant/source/%{name}-%{version}-src.tar.gz,https://github.com/apache/ant/archive/refs/tags/rel/1.10.10.tar.gz,200,1.10.15,https://github.com/apache/ant/archive/refs/tags/rel/1.10.15.tar.gz,200,apache-ant,%{name} hamcrest maven-ant-tasks,apache-ant-1.10.15.tar.gz
apache-maven.spec,http://mirrors.wuchna.com/apachemirror/maven/maven-3/%{version}/source/%{name}-%{version}-src.tar.gz,https://github.com/apache/maven/archive/refs/tags/maven-3.6.3.tar.gz,200,3.9.9,https://github.com/apache/maven/archive/refs/tags/maven-3.9.9.tar.gz,200,apache-maven,%{name},maven-3.9.9.tar.gz
apache-tomcat.spec,https://archive.apache.org/dist/tomcat/tomcat-8/v%{version}/src/%{name}-%{version}-src.tar.gz,https://github.com/apache/tomcat/archive/refs/tags/8.5.99.tar.gz,200,8.5.100,https://github.com/apache/tomcat/archive/refs/tags/8.5.100.tar.gz,200,apache-tomcat,%{name} base,apache-tomcat-8.5.100.tar.gz
apache-tomcat9.spec,https://archive.apache.org/dist/tomcat/tomcat-9/v%{version}/src/%{_origname}-%{version}-src.tar.gz,https://archive.apache.org/dist/tomcat/tomcat-9/v9.0.98/src/%{_origname}-9.0.98-src.tar.gz,substitution_unfinished,(same version),,,apache-tomcat,%{_origname} base,
apache-tomcat-native.spec,http://apachemirror.wuchna.com/tomcat/tomcat-connectors/native/%{version}/source/%{srcname}-%{version}-src.tar.gz,https://github.com/apache/tomcat-native/archive/refs/tags/1.2.24.tar.gz,200,2.0.8,https://github.com/apache/tomcat-native/archive/refs/tags/2.0.8.tar.gz,200,apache-tomcat-native,%{srcname},apache-tomcat-native-2.0.8.tar.gz
apparmor.spec,https://launchpad.net/apparmor/3.0/3.0/+download/%{name}-%{version}.tar.gz,https://launchpad.net/apparmor/3.1/3.0.0/+download/apparmor-3.0.0.tar.gz,404,Warning: Manufacturer may changed version packaging format.,https://launchpad.net/apparmor/4.0/4.0/+download/apparmor-4_0_3.tar.gz,404,apparmor,%{name},
apr.spec,http://archive.apache.org/dist/%{name}/%{name}-%{version}.tar.gz,https://github.com/apache/apr/archive/refs/tags/1.7.2.tar.gz,200,1.7.5,https://github.com/apache/apr/archive/refs/tags/1.7.5.tar.gz,200,apr,%{name},apr-1.7.5.tar.gz
apr-util.spec,http://archive.apache.org/dist/apr/%{name}-%{version}.tar.gz,https://github.com/apache/apr-util/archive/refs/tags/1.6.3.tar.gz,200,(same version),,,apr-util,%{name},
argon2.spec,%{name}-%{version}.tar.gz,https://github.com/P-H-C/phc-winner-argon2/archive/refs/tags/20190702.tar.gz,200,(same version),,,argon2,argon2,
asciidoc3.spec,https://asciidoc3.org/%{name}-%{version}.tar.gz,https://gitlab.com/asciidoc3/asciidoc3/-/archive/v3.2.0/asciidoc3-v3.2.0.tar.gz,200,3.2.3,https://gitlab.com/asciidoc3/asciidoc3/-/archive/v3.2.3/asciidoc3-v3.2.3.tar.gz,200,asciidoc3,%{name},asciidoc3-v3.2.3.tar.gz
at-spi2-core.spec,http://ftp.gnome.org/pub/gnome/sources/%{name}/2.45/%{name}-%{version}.tar.xz,https://github.com/GNOME/at-spi2-core/archive/refs/tags/AT_SPI2_CORE_2_45_91.tar.xz,200,Warning: Manufacturer may changed version packaging format.,http://ftp.gnome.org/pub/gnome/sources/at-spi2-core/2.55/at-spi2-core-2_55_2.tar.xz,0,at-spi2-core,at-spi2-core,
atftp.spec,http://sourceforge.net/projects/%{name}/files/latest/download/%{name}-%{version}.tar.gz,http://sourceforge.net/projects/atftp/files/latest/download/atftp-0.7.5.tar.gz,0,Warning: Manufacturer may changed version packaging format.,http://sourceforge.net/projects/atftp/files/latest/download/atftp-0_8_0.tar.gz,0,atftp,%{name},
atk.spec,http://ftp.gnome.org/pub/gnome/sources/%{name}/2.16/%{name}-%{version}.tar.xz,,404,,,,atk,atk,
attr.spec,http://download.savannah.gnu.org/releases/attr/%{name}-%{version}.tar.gz,http://download.savannah.gnu.org/releases/attr/attr-2.4.48.tar.gz,0,Warning: Manufacturer may changed version packaging format.,http://download.savannah.gnu.org/releases/attr/attr-2_5_2.tar.gz,0,attr,%{name},
audit.spec,http://people.redhat.com/sgrubb/audit/%{name}-%{version}.tar.gz,https://github.com/linux-audit/audit-userspace/archive/refs/tags/v2.8.5.tar.gz,200,4.0.3,https://github.com/linux-audit/audit-userspace/archive/refs/tags/v4.0.3.tar.gz,200,audit,audit,audit-4.0.3.tar.gz
aufs-util.spec,%{name}-%{version}.tar.gz,https://github.com/sfjro/aufs-linux/archive/refs/tags/v5.0.tar.gz,200,6.13,https://github.com/sfjro/aufs-linux/archive/refs/tags/v6.13.tar.gz,200,aufs-util,%{name} aufs5-standalone-5.7,aufs-util-6.13.tar.gz
authbind.spec,http://ftp.debian.org/debian/pool/main/a/%{name}/%{name}_%{version}.tar.gz,http://ftp.debian.org/debian/pool/main/a/authbind/authbind_2.1.3.tar.gz,0,Warning: Manufacturer may changed version packaging format.,http://ftp.debian.org/debian/pool/main/a/authbind/authbind_2_2_0.tar.gz,0,authbind,%{name},
autoconf.spec,http://ftp.gnu.org/gnu/autoconf/%{name}-%{version}.tar.xz,https://github.com/autotools-mirror/autoconf/archive/refs/tags/v2.69.tar.xz,200,Warning: Manufacturer may changed version packaging format.,http://ftp.gnu.org/gnu/autoconf/autoconf-2_72.tar.xz,0,autoconf,%{name},
autoconf-archive.spec,http://ftp.gnu.org/gnu/%{name}/%{name}-%{version}.tar.xz,,0,,,,autoconf-archive,autoconf-archive,
autofs.spec,http://www.kernel.org/pub/linux/daemons/%{name}/v5/%{name}-%{version}.tar.xz,http://www.kernel.org/pub/linux/daemons/autofs/v5/autofs-5.1.6.tar.xz,0,Warning: Manufacturer may changed version packaging format.,http://www.kernel.org/pub/linux/daemons/autofs/v5/autofs-5.1_9.tar.xz,0,autofs,autofs,
autogen.spec,https://ftp.gnu.org/gnu/autogen/rel%{version}/%{name}-%{version}.tar.xz,,0,,,,autogen,%{name},
automake.spec,http://ftp.gnu.org/gnu/automake/%{name}-%{version}.tar.xz,https://github.com/autotools-mirror/automake/archive/refs/tags/v1.16.1.tar.xz,200,Warning: Manufacturer may changed version packaging format.,http://ftp.gnu.org/gnu/automake/automake-1_17.tar.xz,0,automake,automake,
aws-sdk-cpp.spec,https://github.com/aws/aws-sdk-cpp/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/aws/aws-sdk-cpp/archive/refs/tags/1.4.33.tar.gz,200,1.11.502,https://github.com/aws/aws-sdk-cpp/archive/refs/tags/1.11.502.tar.gz,200,aws-sdk-cpp,%{name},aws-sdk-cpp-1.11.502.tar.gz
backward-cpp.spec,https://github.com/bombela/backward-cpp/archive/refs/tags/%{name}-v%{version}.tar.gz,https://github.com/bombela/backward-cpp/archive/refs/tags/v1.5.tar.gz,200,1.6,https://github.com/bombela/backward-cpp/archive/refs/tags/v1.6.tar.gz,200,backward-cpp,%{name},backward-cpp-1.6.tar.gz
bash.spec,https://ftp.gnu.org/gnu/bash/%{name}-%{version}.tar.gz,https://ftp.gnu.org/gnu/bash/bash-5.0.tar.gz,200,5.2.37,https://ftp.gnu.org/gnu/bash/bash-5.2.37.tar.gz,200,bash,%{name},bash-5.2.37.tar.gz
bats.spec,https://github.com/bats-core/bats-core/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/bats-core/bats-core/archive/refs/tags/v1.7.0.tar.gz,200,1.11.1,https://github.com/bats-core/bats-core/archive/refs/tags/v1.11.1.tar.gz,200,bats,%{name},bats-1.11.1.tar.gz
bazel.spec,https://github.com/bazelbuild/bazel/releases/download/%{version}/%{name}-%{version}-dist.zip,https://github.com/bazelbuild/bazel/releases/download/6.1.2/bazel-6.1.2-dist.zip,200,8.0.1,https://github.com/bazelbuild/bazel/releases/download/8.0.1/bazel-8.0.1-dist.zip,200,bazel,%{name},bazel-8.0.1-dist.zip
bc.spec,https://ftp.gnu.org/gnu/bc/%{name}-%{version}.tar.gz,https://ftp.gnu.org/gnu/bc/bc-1.07.1.tar.gz,200,1.08.1,https://ftp.gnu.org/gnu/bc/bc-1.08.1.tar.gz,200,bc,bc,bc-1.08.1.tar.gz
bcc.spec,https://github.com/iovisor/bcc/archive/%{name}-%{version}.tar.gz,https://github.com/iovisor/bcc/archive/refs/tags/v0.25.0.tar.gz,200,0.33.0,https://github.com/iovisor/bcc/archive/refs/tags/v0.33.0.tar.gz,200,bcc,%{name} %{name}-src-with-submodule,bcc-0.33.0.tar.gz
bindutils.spec,https://downloads.isc.org/isc/bind9/%{version}/bind-%{version}.tar.xz,https://github.com/isc-projects/bind9/archive/refs/tags/v9.18.27.tar.xz,200,9.21.4,https://downloads.isc.org/isc/bind9/9.21.4/bind-9.21.4.tar.xz,200,bindutils,bind,bind-9.21.4.tar.xz
binutils-aarch64-linux-gnu.spec,https://ftp.gnu.org/gnu/binutils/binutils-%{version}.tar.xz,https://ftp.gnu.org/gnu/binutils/binutils-2.35.tar.xz,200,2.44,https://ftp.gnu.org/gnu/binutils/binutils-2.44.tar.xz,200,binutils,binutils,binutils-2.44.tar.xz
binutils.spec,http://ftp.gnu.org/gnu/binutils/%{name}-%{version}.tar.xz,http://ftp.gnu.org/gnu/binutils/binutils-2.35.tar.xz,0,Warning: Manufacturer may changed version packaging format.,http://ftp.gnu.org/gnu/binutils/binutils-2_44.tar.xz,0,binutils,%{name},
bison.spec,http://ftp.gnu.org/gnu/bison/%{name}-%{version}.tar.xz,http://ftp.gnu.org/gnu/bison/bison-3.7.6.tar.xz,0,Warning: Manufacturer may changed version packaging format.,http://ftp.gnu.org/gnu/bison/bison-3_8_2.tar.xz,0,bison,bison,
blktrace.spec,https://git.kernel.org/pub/scm/linux/kernel/git/axboe/blktrace.git/snapshot/%{name}-%{version}.tar.gz,https://git.kernel.org/pub/scm/linux/kernel/git/axboe/blktrace.git/snapshot/blktrace-1.2.0.tar.gz,200,1.3.0,https://git.kernel.org/pub/scm/linux/kernel/git/axboe/blktrace.git/snapshot/blktrace-1.3.0.tar.gz,200,blktrace,blktrace,blktrace-1.3.0.tar.gz
bluez.spec,http://www.kernel.org/pub/linux/bluetooth/%{name}-%{version}.tar.xz,http://www.kernel.org/pub/linux/bluetooth/bluez-5.71.tar.xz,0,Warning: Manufacturer may changed version packaging format.,http://www.kernel.org/pub/linux/bluetooth/bluez-5_79.tar.xz,0,bluez,%{name},
bluez-tools.spec,https://github.com/khvzak/bluez-tools.git/master/%{name}-%{version}.tar.gz,https://github.com/khvzak/bluez-tools.git/master/bluez-tools-0.2.0.20140808.tar.gz,404,Warning: Cannot detect correlating tags from the repo provided.,,,bluez-tools,%{name},
boost.spec,https://sourceforge.net/projects/boost/files/boost/%{version}/boost_1_74_0.tar.bz2,https://github.com/boostorg/boost/archive/refs/tags/boost-1.74.0.tar.bz2,200,1.87.0,https://sourceforge.net/projects/boost/files/boost/1.87.0/boost_1.87.0.tar.bz2,200,boost,boost,boost_1.87.0.tar.bz2
bpftrace.spec,https://github.com/iovisor/bpftrace/archive/%{name}-%{version}.tar.gz,https://github.com/iovisor/bpftrace/archive/refs/tags/v0.16.0.tar.gz,200,0.22.1,https://github.com/iovisor/bpftrace/archive/refs/tags/v0.22.1.tar.gz,200,bpftrace,%{name},bpftrace-0.22.1.tar.gz
bridge-utils.spec,http://sourceforge.net/projects/bridge/files/bridge/%{name}-%{version}.tar.xz,http://sourceforge.net/projects/bridge/files/bridge/bridge-utils-1.6.tar.xz,0,Warning: bridge-utils.spec Source0 version 1.6 is higher than detected latest version 1.5 .,,,bridge-utils,bridge-utils,
btrfs-progs.spec,https://www.kernel.org/pub/linux/kernel/people/kdave/btrfs-progs/%{name}-v%{version}.tar.xz,https://github.com/kdave/btrfs-progs/archive/refs/tags/v5.7.tar.xz,200,6.12,https://www.kernel.org/pub/linux/kernel/people/kdave/btrfs-progs/btrfs-progs-v6.12.tar.xz,200,btrfs-progs,btrfs-progs,btrfs-progs-v6.12.tar.xz
bubblewrap.spec,https://github.com/projectatomic/bubblewrap/releases/download/v%{version}/bubblewrap-%{version}.tar.xz,https://github.com/containers/bubblewrap/archive/refs/tags/v0.4.1.tar.xz,200,0.11.0,https://github.com/projectatomic/bubblewrap/releases/download/v0.11.0/bubblewrap-0.11.0.tar.xz,200,bubblewrap,%{name},bubblewrap-0.11.0.tar.xz
bzip2.spec,http://www.bzip.org/%{version}/%{name}-%{version}.tar.gz,https://github.com/libarchive/bzip2/archive/refs/tags/bzip2-1.0.8.tar.gz ,200,(same version),,,bzip2,bzip2,
c-ares.spec,http://c-ares.haxx.se/download/%{name}-%{version}.tar.gz,https://github.com/c-ares/c-ares/archive/refs/tags/cares-1_19_1.tar.gz,200,Warning: Manufacturer may changed version packaging format.,http://c-ares.haxx.se/download/c-ares-1_34_4.tar.gz,0,c-ares,c-ares,
c-rest-engine.spec,%{name}-%{version}.tar.gz,http://www.github.com/vmware/c-rest-enginec-rest-engine-1.2.tar.gz,0,(same version),,,c-rest-engine,c-rest-engine,
ca-certificates.spec,certdata.txt,,0,,,,ca-certificates,,
cairo.spec,http://cairographics.org/releases/%{name}-%{version}.tar.xz,https://gitlab.freedesktop.org/cairo/cairo/-/archive/1.17.2/cairo-1.17.2.tar.xz ,200,1.18.2,https://gitlab.freedesktop.org/cairo/cairo/-/archive/1.18.2/cairo-1.18.2.tar.xz ,200,cairo,cairo,cairo-1.18.2.tar.xz 
calico.spec,https://github.com/projectcalico/calico/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/projectcalico/calico/archive/refs/tags/v3.26.4.tar.gz,200,3.29.2,https://github.com/projectcalico/calico/archive/refs/tags/v3.29.2.tar.gz,200,calico,calico,calico-3.29.2.tar.gz
calico-bgp-daemon.spec,%{name}-%{version}.tar.gz,https://github.com/projectcalico/calico-bgp-daemon/archive/refs/tags/v0.2.2.tar.gz,200,(same version),,,calico-bgp-daemon,calico-bgp-daemon glide-cache-for-%{name},
calico-bird.spec,%{name}-%{version}.tar.gz,https://github.com/projectcalico/bird/archive/refs/tags/v0.3.3.tar.gz,200,(same version),,,calico-bird,calico-bird,
calico-libnetwork.spec,%{name}-%{version}.tar.gz,https://github.com/projectcalico/libnetwork-plugin/archive/refs/tags/v1.1.3.tar.gz,200,(same version),,,calico-libnetwork,calico-libnetwork glide-cache-for-%{name},
capstone.spec,https://github.com/aquynh/%{name}/archive/%{name}-%{version}.tar.gz,https://github.com/aquynh/capstone/archive/refs/tags/4.0.2.tar.gz,200,5.0.5,https://github.com/aquynh/capstone/archive/refs/tags/5.0.5.tar.gz,200,capstone,%{name},capstone-5.0.5.tar.gz
cassandra.spec,http://archive.apache.org/dist/cassandra/%{version}/apache-%{name}-%{version}-src.tar.gz,https://github.com/apache/cassandra/archive/refs/tags/cassandra-4.0.10.tar.gz,200,5.0.3,https://github.com/apache/cassandra/archive/refs/tags/cassandra-5.0.3.tar.gz,200,cassandra,apache-%{name},cassandra-5.0.3.tar.gz
cdrkit.spec,%{name}-%{version}.tar.gz,http://cdrkit.orgcdrkit-1.1.11.tar.gz,0,Warning: Source0 seems invalid and no other Official source has been found.,,,cdrkit,%{name},
cereal.spec,https://github.com/USCiLab/cereal/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/USCiLab/cereal/archive/refs/tags/v1.3.2.tar.gz,200,(same version),,,cereal,%{name},
cgroup-utils.spec,https://github.com/peo3/cgroup-utils/archive/%{name}-%{version}.tar.gz,https://github.com/peo3/cgroup-utils/archive/refs/tags/v0.8.tar.gz,200,(same version),,,cgroup-utils,cgroup-utils,
check.spec,https://github.com/libcheck/check/archive/%{name}-%{version}.tar.gz,https://github.com/libcheck/check/archive/refs/tags/0.15.2.tar.gz,200,(same version),,,check,%{name},
checkpolicy.spec,https://github.com/SELinuxProject/selinux/releases/download/%{version}/%{name}-%{version}.tar.gz,https://github.com/SELinuxProject/selinux/releases/download/3.3/checkpolicy-3.3.tar.gz,200,3.8,https://github.com/SELinuxProject/selinux/releases/download/3.8/checkpolicy-3.8.tar.gz,200,checkpolicy,%{name},checkpolicy-3.8.tar.gz
chkconfig.spec,http://fedorahosted.org/releases/c/h/chkconfig/%{name}-%{version}.tar.gz,https://github.com/fedora-sysv/chkconfig/archive/refs/tags/1.9.tar.gz,200,1.31,https://github.com/fedora-sysv/chkconfig/archive/refs/tags/1.31.tar.gz,200,chkconfig,%{name},chkconfig-1.31.tar.gz
chromium.spec,https://github.com/chromium/chromium/archive/%{name}-%{version}.tar.gz,https://github.com/chromium/chromium/archive/refs/tags/131.0.6778.268.tar.gz,200,135.0.7009.0,https://github.com/chromium/chromium/archive/refs/tags/135.0.7009.0.tar.gz,200,chromium,%{name} depot_tools,chromium-135.0.7009.0.tar.gz
chrony.spec,https://download.tuxfamily.org/chrony/chrony-%{version}.tar.gz,https://github.com/mlichvar/chrony/archive/refs/tags/4.0.tar.gz,200,4.6.1,https://github.com/mlichvar/chrony/archive/refs/tags/4.6.1.tar.gz,200,chrony,%{name},chrony-4.6.1.tar.gz
chrpath.spec,https://alioth.debian.org/frs/download.php/file/3979/%{name}-%{version}.tar.gz,https://codeberg.org/pere/chrpath/archive/release-0.16.tar.gz,200,0.18,https://codeberg.org/pere/chrpath/archive/release-0.18.tar.gz,200,chrpath,chrpath,release-0.18.tar.gz
cifs-utils.spec,https://ftp.samba.org/pub/linux-cifs/cifs-utils/cifs-utils-%{version}.tar.bz2,https://ftp.samba.org/pub/linux-cifs/cifs-utils/cifs-utils-6.13.tar.bz2,200,,,,cifs-utils,cifs-utils,
clang.spec,https://github.com/llvm/llvm-project/releases/download/llvmorg-%{version}/%{name}-%{version}.src.tar.xz,https://github.com/llvm/llvm-project/releases/download/llvmorg-12.0.0/clang-12.0.0.src.tar.xz,200,19.1.7,https://github.com/llvm/llvm-project/releases/download/llvmorg-19.1.7/clang-19.1.7.src.tar.xz,200,clang,%{name},clang-19.1.7.src.tar.xz
cloud-init.spec,https://launchpad.net/cloud-init/trunk/%{version}/+download/%{name}-%{version}.tar.gz,https://github.com/canonical/cloud-init/archive/refs/tags/24.4.tar.gz,200,24.4.1,https://github.com/canonical/cloud-init/archive/refs/tags/24.4.1.tar.gz,200,cloud-init,%{name},cloud-init-24.4.1.tar.gz
cloud-network-setup.spec,%{name}-%{version}.tar.gz,https://github.com/vmware/cloud-network-setup/archive/refs/tags/v0.2.2.tar.gz,200,0.2.3,https://github.com/vmware/cloud-network-setup/archive/refs/tags/v0.2.3.tar.gz,200,cloud-network-setup,%{name},cloud-network-setup-0.2.3.tar.gz
cloud-utils.spec,https://launchpad.net/cloud-utils/trunk/%{version}/+download/cloud-utils-%{version}.tar.gz,https://github.com/canonical/cloud-utils/archive/refs/tags/0.31.tar.gz,200,0.33,https://github.com/canonical/cloud-utils/archive/refs/tags/0.33.tar.gz,200,cloud-utils,cloud-utils,cloud-utils-0.33.tar.gz
cmake.spec,http://www.cmake.org/files/v3.16/%{name}-%{version}.tar.gz,https://github.com/Kitware/CMake/releases/download/v3.18.3/cmake-3.18.3.tar.gz,200,3.31.5,https://github.com/Kitware/CMake/releases/download/v3.31.5/cmake-3.31.5.tar.gz,200,cmake,%{name},cmake-3.31.5.tar.gz
cmocka.spec,https://cmocka.org/files/1.1/%{name}-%{version}.tar.xz,https://cmocka.org/files/1.1/cmocka-1.1.5.tar.xz,200,1.1.7,https://cmocka.org/files/1.1/cmocka-1.1.7.tar.xz,200,cmocka,%{name},cmocka-1.1.7.tar.xz
cni.spec,https://github.com/containernetworking/plugins/archive/%{name}-v%{version}.tar.gz,https://github.com/containernetworking/plugins/archive/refs/tags/v1.1.1.tar.gz,200,1.6.2,https://github.com/containernetworking/plugins/archive/refs/tags/v1.6.2.tar.gz,200,cni,%{name},cni-1.6.2.tar.gz
colm.spec,https://github.com/adrian-thurston/colm/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/adrian-thurston/colm/archive/refs/tags/0.14.7.tar.gz,200,(same version),,,colm,%{name},
commons-daemon.spec,https://mirrors.ocf.berkeley.edu/apache//commons/daemon/source/%{name}-%{version}-src.tar.gz,https://github.com/apache/commons-daemon/archive/refs/tags/commons-daemon-1.2.3.tar.gz,200,1.4.1,https://github.com/apache/commons-daemon/archive/refs/tags/commons-daemon-1.4.1.tar.gz,200,commons-daemon,%{name}-%{version}-src %{name}-%{version}-bin,commons-daemon-1.4.1.tar.gz
commons-httpclient.spec,https://archive.apache.org/dist/httpcomponents/%{name}/source/%{name}-%{version}-src.tar.gz,https://archive.apache.org/dist/httpcomponents/commons-httpclient/source/commons-httpclient-3.1-src.tar.gz,200,(same version),,,commons-httpclient,%{name} %{name}-buildrequires-jars,
conmon.spec,conmon-%{version}.tar.gz,https://github.com/containers/conmon/archive/refs/tags/v2.1.7.tar.gz,200,2.1.12,https://github.com/containers/conmon/archive/refs/tags/v2.1.12.tar.gz,200,conmon,%{name},conmon-2.1.12.tar.gz
conntrack-tools.spec,http://netfilter.org/projects/%{name}/files/%{name}-%{version}.tar.bz2,https://www.netfilter.org/projects/conntrack-tools/files/conntrack-tools-1.4.6.tar.bz2,200,Warning: Manufacturer may changed version packaging format.,http://netfilter.org/projects/conntrack-tools/files/conntrack-tools-1.4_8.tar.bz2,0,conntrack-tools,conntrack-tools,
consul.spec,%{name}-%{version}.tar.gz,https://github.com/hashicorp/consul/archive/v1.11.9.tar.gz,200,1.20.2,https://github.com/hashicorp/consul/archive/v1.20.2.tar.gz,200,consul,%{name}-%{version},consul-1.20.2.tar.gz
containerd.spec,https://github.com/containerd/containerd/archive/containerd-%{version}.tar.gz,https://github.com/containerd/containerd/archive/refs/tags/v1.6.8.tar.gz,200,2.0.2,https://github.com/containerd/containerd/archive/refs/tags/v2.0.2.tar.gz,200,containerd,%{name},containerd-2.0.2.tar.gz
containers-common.spec,%{name}-%{version}.tar.gz,https://github.com/containers/common/archive/refs/tags/v4.tar.gz,404,Warning: containers-common.spec Source0 version 4 is higher than detected latest version 0.62.0 .,,,containers-common,%{name},
copenapi.spec,%{name}-%{version}.tar.gz,https://www.github.com/vmware/copenapi/archive/refs/tags/v0.0.2.tar.gz,200,(same version),,,copenapi,copenapi,
coredns.spec,https://github.com/coredns/coredns/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/coredns/coredns/archive/refs/tags/v1.11.1.tar.gz,200,1.12.0,https://github.com/coredns/coredns/archive/refs/tags/v1.12.0.tar.gz,200,coredns,%{name},coredns-1.12.0.tar.gz
coreutils-selinux.spec,http://ftp.gnu.org/gnu/coreutils/%{srcname}-%{version}.tar.xz,http://ftp.gnu.org/gnu/coreutils/coreutils-9.1.tar.xz,0,Warning: Manufacturer may changed version packaging format.,http://ftp.gnu.org/gnu/coreutils/%{srcname}-9_6.tar.xz,0,coreutils,%{srcname},
coreutils.spec,http://ftp.gnu.org/gnu/coreutils/%{name}-%{version}.tar.xz,http://ftp.gnu.org/gnu/coreutils/coreutils-9.1.tar.xz,0,Warning: Manufacturer may changed version packaging format.,http://ftp.gnu.org/gnu/coreutils/coreutils-9_6.tar.xz,0,coreutils,%{name},
cpio.spec,http://ftp.gnu.org/pub/gnu/cpio/%{name}-%{version}.tar.bz2,http://ftp.gnu.org/pub/gnu/cpio/cpio-2.13.tar.bz2,0,Warning: Manufacturer may changed version packaging format.,http://ftp.gnu.org/pub/gnu/cpio/cpio-2_15.tar.bz2,0,cpio,cpio,
cppcheck.spec,https://github.com/danmar/cppcheck/archive/%{name}-%{version}.tar.gz,https://github.com/danmar/cppcheck/archive/refs/tags/2.9.3.tar.gz,200,2.16.0,https://github.com/danmar/cppcheck/archive/refs/tags/2.16.0.tar.gz,200,cppcheck,%{name},cppcheck-2.16.0.tar.gz
cppunit.spec,https://sourceforge.net/projects/cppunit/files/%{name}/%{version}/%{name}-%{version}.tar.gz,https://sourceforge.net/projects/cppunit/files/cppunit/1.12.1/cppunit-1.12.1.tar.gz,200,(same version),,,cppunit,cppunit,
cpulimit.spec,https://github.com/opsengine/cpulimit/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/opsengine/cpulimit/archive/refs/tags/cpulimit-1.2.tar.gz,404,Warning: cpulimit.spec Source0 version 1.2 is higher than detected latest version 0.2 .,,,cpulimit,%{name},
